Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-10-26,Adelaide,13.6,21.1,0.0,5.47,7.61,SSE,35.0,S,SE,15.0,13.0,69.0,44.0,1023.9,1023.0,4.45,4.51,14.7,20.5,No,No
2015-10-27,Adelaide,10.6,25.1,0.0,5.47,7.61,ESE,33.0,SSE,WSW,4.0,11.0,46.0,34.0,1024.4,1020.3,4.45,4.51,15.6,24.5,No,No
2015-10-28,Adelaide,14.0,28.1,0.0,5.47,7.61,SSW,26.0,N,SW,0.0,11.0,45.0,28.0,1019.4,1017.8,4.45,4.51,19.0,26.3,No,No
2015-10-29,Adelaide,13.7,33.9,0.0,5.47,7.61,WSW,35.0,N,WSW,0.0,13.0,41.0,28.0,1017.6,1014.2,4.45,4.51,23.5,32.6,No,No
2015-10-30,Adelaide,16.6,28.1,0.0,5.47,7.61,WSW,24.0,N,WNW,11.0,11.0,73.0,31.0,1016.1,1014.2,4.45,4.51,19.5,26.1,No,No
2015-10-31,Adelaide,15.0,28.0,0.0,5.47,7.61,SW,22.0,NNW,WSW,7.0,11.0,73.0,22.0,1013.7,1010.7,4.45,4.51,18.3,26.7,No,No
2015-11-01,Adelaide,15.5,25.2,0.4,5.47,7.61,WSW,28.0,N,SW,0.0,13.0,68.0,21.0,1010.3,1009.7,4.45,4.51,18.5,24.1,No,No
2015-11-02,Adelaide,15.5,23.6,0.0,5.47,7.61,WSW,30.0,NNW,WSW,9.0,13.0,74.0,47.0,1014.0,1014.2,4.45,4.51,17.8,22.0,No,No
2015-11-03,Adelaide,15.8,28.2,0.0,5.47,7.61,W,31.0,E,ENE,11.0,15.0,54.0,33.0,1013.1,1009.3,4.45,4.51,18.5,26.8,No,Yes
2015-10-13,Adelaide,9.1,21.7,0.0,5.47,7.61,SW,28.0,SSE,SW,7.0,15.0,55.0,43.0,1025.5,1022.0,4.45,4.51,14.6,20.3,No,No
2015-09-17,Adelaide,6.5,17.4,22.4,5.47,7.61,WSW,33.0,SW,SW,7.0,15.0,67.0,55.0,1027.9,1027.9,4.45,4.51,14.1,17.2,Yes,No
2015-10-12,Adelaide,12.7,19.8,0.2,5.47,7.61,WSW,37.0,SSE,SW,9.0,17.0,55.0,51.0,1023.4,1021.9,4.45,4.51,15.1,18.8,No,No
2015-10-10,Adelaide,18.2,29.0,0.0,5.47,7.61,WSW,41.0,S,ESE,7.0,9.0,41.0,31.0,1024.5,1022.3,4.45,4.51,24.8,26.3,No,No
2015-09-19,Adelaide,5.8,21.1,0.0,5.47,7.61,W,24.0,N,W,7.0,9.0,60.0,33.0,1024.5,1020.3,4.45,4.51,14.9,20.9,No,No
2015-09-20,Adelaide,8.2,25.3,0.0,5.47,7.61,WNW,48.0,N,NW,11.0,19.0,30.0,17.0,1018.7,1014.9,4.45,4.51,19.8,24.5,No,Yes
2015-09-21,Adelaide,9.8,16.4,1.8,5.47,7.61,SW,39.0,SW,WSW,19.0,15.0,47.0,50.0,1024.3,1024.6,4.45,4.51,13.2,15.5,Yes,Yes
2015-09-22,Adelaide,8.2,16.0,1.2,5.47,7.61,SSE,33.0,SSE,SSE,13.0,13.0,45.0,38.0,1032.2,1031.9,4.45,4.51,13.0,15.4,Yes,No
2015-09-23,Adelaide,5.8,16.2,0.0,5.47,7.61,SSE,35.0,E,SSE,11.0,11.0,43.0,39.0,1038.3,1034.7,4.45,4.51,11.8,15.6,No,No
2015-09-24,Adelaide,7.2,16.1,0.0,5.47,7.61,E,30.0,SSE,SE,13.0,11.0,50.0,43.0,1035.8,1031.0,4.45,4.51,11.8,15.3,No,No
2015-09-25,Adelaide,10.6,20.0,0.0,5.47,7.61,E,37.0,ENE,E,9.0,11.0,40.0,32.0,1032.4,1028.2,4.45,4.51,16.1,19.6,No,No
2015-09-26,Adelaide,7.1,22.4,0.0,5.47,7.61,WSW,28.0,NE,SW,7.0,17.0,27.0,23.0,1029.1,1025.4,4.45,4.51,18.1,21.4,No,No
2015-09-27,Adelaide,7.4,24.7,0.0,5.47,7.61,WSW,24.0,NNE,WSW,4.0,11.0,33.0,20.0,1024.5,1021.5,4.45,4.51,18.2,24.3,No,No
2015-09-28,Adelaide,10.2,19.6,0.0,5.47,7.61,WSW,35.0,N,SW,7.0,20.0,53.0,52.0,1020.8,1018.9,4.45,4.51,14.7,18.0,No,No
2015-09-29,Adelaide,5.0,18.0,0.0,5.47,7.61,WSW,39.0,SSE,S,7.0,11.0,44.0,37.0,1022.3,1019.9,4.45,4.51,12.4,17.5,No,No
2015-09-30,Adelaide,7.4,22.4,0.0,5.47,7.61,SSE,52.0,ENE,WSW,9.0,11.0,50.0,35.0,1024.5,1021.6,4.45,4.51,15.8,21.3,No,No
2015-10-01,Adelaide,7.8,24.4,0.0,5.47,7.61,WSW,22.0,N,WSW,9.0,15.0,35.0,23.0,1028.4,1028.6,4.45,4.51,19.1,23.8,No,No
2015-10-02,Adelaide,8.8,31.1,0.0,5.47,7.61,W,30.0,NE,WNW,9.0,11.0,32.0,15.0,1031.7,1027.9,4.45,4.51,22.3,30.7,No,No
2015-10-03,Adelaide,15.2,33.4,0.0,5.47,7.61,NW,41.0,N,NW,17.0,20.0,12.0,4.0,1026.5,1021.4,4.45,4.51,27.1,32.7,No,No
2015-10-04,Adelaide,15.4,29.7,0.0,5.47,7.61,WNW,20.0,N,WNW,0.0,9.0,44.0,22.0,1024.0,1022.4,4.45,4.51,18.3,27.4,No,No
2015-10-05,Adelaide,14.5,35.6,0.0,5.47,7.61,NNW,46.0,NE,NW,9.0,22.0,16.0,65.0,1019.4,1015.3,4.45,4.51,27.6,35.1,No,No
2015-10-06,Adelaide,18.1,23.8,0.0,5.47,7.61,SW,44.0,SW,SW,11.0,26.0,61.0,49.0,1017.1,1022.4,4.45,4.51,19.9,19.3,No,No
2015-10-07,Adelaide,11.5,21.1,0.0,5.47,7.61,E,39.0,ESE,ESE,11.0,15.0,54.0,24.0,1035.3,1031.9,4.45,4.51,13.1,20.0,No,No
2015-10-08,Adelaide,12.9,29.7,0.0,5.47,7.61,ESE,30.0,ESE,NNW,9.0,11.0,40.0,21.0,1032.3,1026.6,4.45,4.51,17.4,28.6,No,No
2015-10-09,Adelaide,15.0,34.7,0.0,5.47,7.61,WSW,24.0,N,WNW,0.0,9.0,34.0,18.0,1026.3,1022.9,4.45,4.51,24.5,33.8,No,No
2015-10-11,Adelaide,14.2,21.1,0.0,5.47,7.61,W,28.0,WNW,SSW,7.0,9.0,89.0,57.0,1021.4,1019.4,4.45,4.51,14.8,20.0,No,No
2015-11-04,Adelaide,18.4,25.9,4.8,5.47,7.61,E,33.0,N,WSW,13.0,7.0,72.0,51.0,1007.9,1005.2,4.45,4.51,22.2,25.6,Yes,Yes
2015-07-29,Adelaide,6.8,13.8,0.0,5.47,7.61,N,28.0,N,N,11.0,13.0,54.0,44.0,1031.9,1026.6,4.45,4.51,9.9,13.4,No,No
2015-07-27,Adelaide,3.1,13.7,1.0,5.47,7.61,WSW,24.0,NNE,SW,4.0,13.0,86.0,61.0,1035.1,1034.7,4.45,4.51,6.9,12.1,No,Yes
2015-05-17,Adelaide,5.8,22.7,0.0,5.47,7.61,N,22.0,N,NNW,0.0,7.0,68.0,42.0,1031.8,1027.3,4.45,4.51,12.9,21.6,No,No
2015-05-18,Adelaide,11.1,21.5,0.0,4.4,7.61,W,40.04,NNE,NNE,9.0,9.0,44.0,49.0,1024.3,1019.5,4.45,4.51,19.3,20.2,No,Yes
2015-05-19,Adelaide,12.3,19.7,31.6,1.6,7.61,NW,35.0,NE,NW,11.0,15.0,73.0,62.0,1011.2,1008.1,4.45,4.51,15.6,18.6,Yes,Yes
2015-05-20,Adelaide,10.8,15.6,2.8,1.4,7.61,WSW,33.0,SSW,SW,9.0,15.0,84.0,50.0,1018.7,1019.6,4.45,4.51,12.5,14.9,Yes,No
2015-05-21,Adelaide,7.8,14.4,0.0,1.8,7.61,W,40.04,N,SE,0.0,18.66,77.0,51.54,1028.1,1015.26,4.45,4.51,10.2,21.68,No,No
2015-05-22,Adelaide,6.2,16.6,0.0,0.8,7.61,SSE,22.0,SE,SSE,7.0,11.0,65.0,52.0,1031.7,1031.0,4.45,4.51,12.8,15.2,No,No
2015-05-23,Adelaide,4.6,17.9,2.36,5.47,7.61,W,15.0,N,WSW,0.0,11.0,74.0,53.0,1032.1,1029.2,4.45,4.51,11.1,16.5,No,No
2015-05-24,Adelaide,5.5,17.8,2.36,5.47,7.61,N,20.0,N,NNW,0.0,6.0,67.0,51.0,1029.4,1027.9,4.45,4.51,12.3,16.0,No,No
2015-05-25,Adelaide,10.0,20.7,2.36,4.0,7.61,NNE,24.0,N,NW,0.0,6.0,74.0,43.0,1029.4,1026.0,4.45,4.51,13.6,20.2,No,No
2015-05-26,Adelaide,12.4,21.0,1.0,1.0,7.61,NNE,24.0,ENE,NW,4.0,7.0,52.0,42.0,1025.6,1021.1,4.45,4.51,17.3,20.7,No,No
2015-05-27,Adelaide,11.6,19.7,0.2,1.8,7.61,WNW,24.0,NE,NW,4.0,9.0,69.0,56.0,1021.5,1019.2,4.45,4.51,15.3,19.4,No,No
2015-05-28,Adelaide,10.2,19.2,0.0,1.4,7.61,WSW,39.0,N,WNW,9.0,17.0,85.0,62.0,1019.7,1018.2,4.45,4.51,13.2,18.3,No,Yes
2015-05-29,Adelaide,10.8,17.1,3.4,1.8,7.61,WNW,19.0,NNE,W,6.0,9.0,74.0,55.0,1024.3,1023.3,4.45,4.51,13.4,15.9,Yes,No
2015-05-30,Adelaide,8.7,16.2,0.4,5.47,7.61,WNW,30.0,NNE,W,7.0,7.0,76.0,93.0,1024.1,1021.0,4.45,4.51,11.8,13.1,No,Yes
2015-05-31,Adelaide,10.4,16.8,3.4,5.47,7.61,WSW,37.0,N,W,6.0,15.0,94.0,77.0,1020.1,1018.7,4.45,4.51,12.4,14.9,Yes,No
2015-06-01,Adelaide,7.9,13.8,0.2,1.8,7.61,SW,20.0,N,E,4.0,6.0,76.0,45.0,1028.3,1027.3,4.45,4.51,10.4,12.6,No,No
2015-06-02,Adelaide,2.9,14.2,0.0,1.0,7.61,NE,22.0,N,WSW,0.0,9.0,68.0,44.0,1030.5,1027.1,4.45,4.51,8.4,13.0,No,No
2015-06-03,Adelaide,5.6,16.0,0.0,1.4,7.61,NNE,24.0,NNE,N,4.0,9.0,51.0,43.0,1024.5,1021.0,4.45,4.51,10.4,15.7,No,No
2015-06-04,Adelaide,9.4,17.1,0.6,1.2,7.61,WSW,48.0,N,WSW,17.0,24.0,67.0,57.0,1017.7,1017.4,4.45,4.51,11.7,16.2,No,No
2015-06-05,Adelaide,11.7,17.4,0.2,1.4,7.61,SW,31.0,S,WSW,2.0,9.0,75.0,64.0,1025.8,1026.2,4.45,4.51,13.5,17.0,No,No
2015-06-06,Adelaide,6.0,20.9,0.0,5.47,7.61,N,22.0,NNE,N,2.0,13.0,80.0,44.0,1029.6,1025.8,4.45,4.51,11.4,20.3,No,No
2015-05-16,Adelaide,6.0,18.3,0.0,5.47,7.61,SE,19.0,E,NW,7.0,6.0,67.0,49.0,1035.8,1031.5,4.45,4.51,12.7,18.1,No,No
2015-06-07,Adelaide,11.3,17.3,0.0,5.47,7.61,N,31.0,NE,N,9.0,11.0,60.0,55.0,1024.4,1021.8,4.45,4.51,14.4,16.8,No,No
2015-05-15,Adelaide,6.7,15.5,0.2,1.0,7.61,SE,20.0,N,SE,0.0,9.0,86.0,63.0,1038.6,1036.3,4.45,4.51,11.8,14.8,No,No
2015-05-13,Adelaide,6.3,14.9,2.0,1.6,7.61,SSW,39.0,S,SSW,7.0,15.0,66.0,47.0,1032.3,1033.1,4.45,4.51,10.8,13.8,Yes,No
2015-04-22,Adelaide,8.1,21.2,0.0,2.6,7.61,S,20.0,ESE,WNW,2.0,6.0,61.0,45.0,1027.1,1022.5,4.45,4.51,14.5,20.8,No,No
2015-04-23,Adelaide,10.3,20.0,0.0,2.2,7.61,W,19.0,N,WSW,0.0,9.0,81.0,57.0,1019.5,1014.4,4.45,4.51,13.3,19.7,No,Yes
2015-04-24,Adelaide,13.0,16.6,1.6,1.0,7.61,WSW,52.0,N,WSW,13.0,17.0,93.0,53.0,1008.3,1007.4,4.45,4.51,13.8,16.1,Yes,Yes
2015-04-25,Adelaide,8.5,16.4,13.0,5.47,7.61,SW,37.0,WSW,SSW,9.0,15.0,77.0,86.0,1013.5,1015.4,4.45,4.51,12.9,14.8,Yes,No
2015-04-26,Adelaide,8.0,17.0,1.0,5.47,7.61,WSW,33.0,SSW,SSW,4.0,11.0,73.0,52.0,1025.0,1024.4,4.45,4.51,13.7,16.1,No,No
2015-04-27,Adelaide,10.6,17.6,0.0,5.0,7.61,SW,35.0,S,WSW,9.0,15.0,59.0,62.0,1028.3,1027.1,4.45,4.51,14.6,16.2,No,No
2015-04-28,Adelaide,8.7,16.7,0.0,1.6,7.61,SE,22.0,N,ESE,0.0,9.0,68.0,46.0,1030.8,1028.4,4.45,4.51,14.1,16.0,No,No
2015-04-29,Adelaide,8.5,17.7,0.0,1.8,7.61,SE,30.0,ESE,W,7.0,4.0,49.0,39.0,1031.2,1028.4,4.45,4.51,14.5,15.8,No,No
2015-04-30,Adelaide,9.0,21.9,0.0,1.8,7.61,S,28.0,ENE,E,9.0,11.0,42.0,35.0,1028.7,1025.5,4.45,4.51,16.3,19.6,No,No
2015-05-01,Adelaide,8.0,22.7,0.0,1.8,7.61,N,22.0,NNE,NNE,7.0,4.0,51.0,43.0,1023.5,1019.3,4.45,4.51,18.5,21.8,No,No
2015-05-02,Adelaide,14.7,21.1,0.0,5.47,7.61,W,22.0,NNE,WNW,9.0,13.0,53.0,51.0,1019.6,1018.0,4.45,4.51,16.2,20.0,No,No
2015-05-03,Adelaide,12.1,21.7,0.0,5.47,7.61,WNW,20.0,NNE,W,6.0,11.0,78.0,51.0,1021.2,1017.9,4.45,4.51,15.2,19.0,No,No
2015-05-04,Adelaide,11.9,27.6,0.0,6.4,7.61,N,48.0,NNE,N,13.0,15.0,27.0,18.0,1011.2,1004.4,4.45,4.51,21.7,26.7,No,Yes
2015-05-05,Adelaide,11.0,16.5,2.4,4.4,7.61,W,67.0,W,WSW,22.0,22.0,73.0,48.0,1008.3,1011.6,4.45,4.51,12.0,15.1,Yes,Yes
2015-05-06,Adelaide,11.9,18.4,1.2,2.2,7.61,SW,44.0,W,WSW,13.0,20.0,85.0,64.0,1019.5,1019.9,4.45,4.51,14.3,16.4,Yes,Yes
2015-05-07,Adelaide,11.8,16.9,1.4,2.2,7.61,WSW,39.0,WSW,WSW,15.0,17.0,54.0,58.0,1025.7,1025.8,4.45,4.51,15.1,15.3,Yes,Yes
2015-05-08,Adelaide,12.1,17.3,4.4,3.0,7.61,WSW,30.0,WSW,WNW,9.0,15.0,91.0,77.0,1025.4,1022.6,4.45,4.51,13.1,15.6,Yes,Yes
2015-05-09,Adelaide,12.3,17.9,5.8,5.47,7.61,WNW,39.0,NNW,WNW,13.0,17.0,87.0,57.0,1019.9,1017.1,4.45,4.51,14.2,17.3,Yes,Yes
2015-05-10,Adelaide,14.1,18.5,3.6,5.47,7.61,WSW,46.0,WSW,WSW,15.0,22.0,88.0,72.0,1014.3,1015.4,4.45,4.51,15.5,17.1,Yes,Yes
2015-05-11,Adelaide,14.2,17.0,4.4,4.4,7.61,SSW,37.0,SW,SW,13.0,15.0,75.0,73.0,1020.8,1020.4,4.45,4.51,16.3,16.3,Yes,Yes
2015-05-12,Adelaide,13.3,16.3,3.6,1.2,7.61,SW,48.0,SW,SW,11.0,17.0,92.0,67.0,1020.8,1021.2,4.45,4.51,13.9,13.9,Yes,Yes
2015-05-14,Adelaide,4.8,15.7,0.0,1.4,7.61,SW,24.0,N,SSW,7.0,11.0,80.0,83.0,1038.4,1036.8,4.45,4.51,9.7,13.4,No,No
2015-07-28,Adelaide,6.9,12.5,1.8,5.47,7.61,NE,15.0,N,SE,7.0,2.0,86.0,64.0,1038.0,1035.1,4.45,4.51,8.6,12.1,Yes,No
2015-06-08,Adelaide,10.7,17.8,0.0,5.47,7.61,NW,28.0,NE,WNW,7.0,15.0,82.0,69.0,1022.3,1019.9,4.45,4.51,11.1,17.2,No,Yes
2015-06-10,Adelaide,8.7,13.9,0.0,1.6,7.61,E,30.0,N,ESE,0.0,7.0,68.0,45.0,1036.7,1035.0,4.45,4.51,10.5,13.0,No,No
2015-07-06,Adelaide,9.6,15.9,6.2,5.47,7.61,WNW,31.0,NNE,WNW,7.0,11.0,87.0,78.0,1017.0,1016.8,4.45,4.51,10.8,14.0,Yes,Yes
2015-07-07,Adelaide,10.8,15.1,4.8,5.47,7.61,W,26.0,WNW,SSE,9.0,6.0,94.0,88.0,1022.2,1021.7,4.45,4.51,12.5,13.2,Yes,Yes
2015-07-08,Adelaide,6.9,16.6,1.4,5.47,7.61,N,28.0,NNE,NW,4.0,9.0,95.0,49.0,1025.2,1022.2,4.45,4.51,9.5,15.6,Yes,No
2015-07-09,Adelaide,9.5,19.1,0.0,5.47,7.61,NNW,28.0,NNE,WNW,7.0,13.0,51.0,42.0,1021.3,1018.0,4.45,4.51,13.0,17.8,No,Yes
2015-07-10,Adelaide,10.4,15.3,2.8,5.47,7.61,W,37.0,N,NW,11.0,17.0,69.0,81.0,1015.4,1012.9,4.45,4.51,11.9,14.1,Yes,Yes
2015-07-11,Adelaide,6.3,11.8,18.6,5.47,7.61,SW,63.0,SW,WSW,13.0,19.0,88.0,67.0,1009.3,1009.0,4.45,4.51,6.3,11.7,Yes,Yes
2015-07-12,Adelaide,5.9,12.2,5.0,5.47,7.61,SSW,52.0,SSW,SSW,17.0,13.0,68.0,76.0,1018.3,1020.1,4.45,4.51,10.2,10.4,Yes,Yes
2015-07-13,Adelaide,8.7,14.7,3.6,5.47,7.61,WSW,39.0,SW,WSW,15.0,15.0,89.0,73.0,1022.7,1020.7,4.45,4.51,11.3,13.8,Yes,Yes
2015-07-14,Adelaide,9.5,13.6,1.2,5.47,7.61,SW,54.0,NW,SW,7.0,24.0,90.0,65.0,1017.9,1016.0,4.45,4.51,11.1,11.5,Yes,Yes
2015-07-15,Adelaide,5.4,13.2,6.4,5.47,7.61,SSE,39.0,N,S,0.0,15.0,81.0,62.0,1019.7,1020.1,4.45,4.51,8.8,12.8,Yes,Yes
2015-07-16,Adelaide,6.9,14.3,1.4,5.47,7.61,S,28.0,SW,S,6.0,11.0,69.0,62.0,1027.8,1026.8,4.45,4.51,10.0,13.2,Yes,No
2015-07-17,Adelaide,5.7,12.8,0.0,5.47,7.61,SW,28.0,N,SW,0.0,11.0,79.0,65.0,1029.7,1029.1,4.45,4.51,9.3,12.0,No,No
2015-07-18,Adelaide,5.6,14.0,0.0,5.47,7.61,E,22.0,N,SW,0.0,13.0,85.0,57.0,1033.2,1031.4,4.45,4.51,8.6,12.6,No,No
2015-07-19,Adelaide,2.2,12.6,0.0,5.47,7.61,N,20.0,N,E,0.0,7.0,61.0,42.0,1034.1,1030.8,4.45,4.51,7.8,11.5,No,No
2015-07-20,Adelaide,1.8,13.3,0.0,5.47,7.61,N,30.0,NNE,NNW,9.0,11.0,51.0,40.0,1030.1,1026.2,4.45,4.51,8.2,12.8,No,No
2015-07-21,Adelaide,7.8,13.7,0.0,5.47,7.61,N,50.0,NNE,NNE,13.0,20.0,47.0,46.0,1020.9,1014.7,4.45,4.51,11.3,13.2,No,Yes
2015-07-22,Adelaide,8.7,16.1,3.8,5.47,7.61,SW,33.0,NNE,WSW,7.0,13.0,90.0,62.0,1021.0,1021.9,4.45,4.51,9.3,15.1,Yes,Yes
2015-07-23,Adelaide,3.3,18.0,1.2,5.47,7.61,NE,28.0,NE,NNE,2.0,11.0,74.0,45.0,1022.7,1016.6,4.45,4.51,9.9,17.2,Yes,Yes
2015-07-24,Adelaide,9.9,15.6,1.2,5.47,7.61,SW,43.0,NNW,WNW,13.0,19.0,86.0,62.0,1014.3,1013.4,4.45,4.51,11.2,14.5,Yes,Yes
2015-07-25,Adelaide,9.3,15.0,1.8,5.47,7.61,WSW,44.0,N,NNW,9.0,15.0,91.0,70.0,1017.9,1014.7,4.45,4.51,10.5,14.4,Yes,Yes
2015-07-26,Adelaide,7.8,12.4,11.2,5.47,7.61,SW,46.0,WSW,SW,15.0,17.0,56.0,54.0,1022.8,1025.0,4.45,4.51,10.5,11.3,Yes,No
2015-07-05,Adelaide,4.9,17.3,0.0,5.47,7.61,NNW,24.0,NE,NW,7.0,11.0,67.0,46.0,1021.2,1017.8,4.45,4.51,11.2,17.2,No,Yes
2015-06-09,Adelaide,11.0,15.9,2.8,4.2,7.61,SSW,30.0,SW,S,9.0,11.0,70.0,41.0,1027.1,1028.5,4.45,4.51,12.5,13.9,Yes,No
2015-07-04,Adelaide,5.5,17.1,0.0,5.47,7.61,N,17.0,NE,NNW,7.0,9.0,68.0,53.0,1025.0,1022.1,4.45,4.51,11.4,15.5,No,No
2015-07-02,Adelaide,8.8,16.4,0.0,5.47,7.61,W,28.0,NE,WSW,6.0,9.0,86.0,51.0,1029.2,1028.6,4.45,4.51,10.6,15.4,No,No
2015-06-11,Adelaide,4.4,14.2,0.0,1.6,7.61,ESE,22.0,S,E,4.0,7.0,69.0,50.0,1035.7,1032.3,4.45,4.51,9.5,13.8,No,No
2015-06-12,Adelaide,4.2,19.6,0.0,1.2,7.61,NNE,24.0,NE,NW,7.0,7.0,67.0,40.0,1030.3,1027.0,4.45,4.51,12.1,19.4,No,No
2015-06-13,Adelaide,10.3,19.9,0.0,5.47,7.61,NNE,24.0,NE,N,7.0,7.0,57.0,50.0,1026.0,1022.9,4.45,4.51,16.7,19.7,No,No
2015-06-14,Adelaide,12.9,18.6,0.0,5.47,7.61,ENE,20.0,N,SE,0.0,0.0,71.0,76.0,1023.5,1022.0,4.45,4.51,14.1,16.9,No,Yes
2015-06-15,Adelaide,13.2,15.5,1.2,2.8,7.61,E,24.0,SSE,ENE,2.0,6.0,84.0,75.0,1021.5,1018.6,4.45,4.51,13.9,15.4,Yes,Yes
2015-06-16,Adelaide,11.1,16.2,1.2,0.4,7.61,SSW,15.0,N,SW,0.0,11.0,89.0,78.0,1017.6,1015.2,4.45,4.51,13.2,15.4,Yes,No
2015-06-17,Adelaide,9.7,16.9,0.0,0.4,7.61,WSW,24.0,N,SW,0.0,13.0,90.0,82.0,1017.7,1016.4,4.45,4.51,11.7,15.0,No,No
2015-06-18,Adelaide,11.2,16.2,1.0,0.6,7.61,SE,33.0,SSE,SSE,9.0,9.0,80.0,62.0,1022.3,1021.9,4.45,4.51,12.5,14.6,No,No
2015-06-19,Adelaide,5.3,15.3,0.2,5.47,7.61,ENE,20.0,SSE,ESE,2.0,9.0,95.0,60.0,1026.8,1025.8,4.45,4.51,9.6,14.1,No,No
2015-06-20,Adelaide,5.3,14.0,0.0,5.47,7.61,E,19.0,N,NE,0.0,7.0,75.0,42.0,1029.1,1026.6,4.45,4.51,8.6,13.9,No,No
2015-06-21,Adelaide,3.8,15.0,0.2,5.47,7.61,N,31.0,NNE,N,11.0,15.0,56.0,44.0,1026.6,1021.3,4.45,4.51,9.4,14.7,No,No
2015-06-22,Adelaide,9.4,18.2,0.8,5.47,7.61,N,31.0,ENE,NE,7.0,13.0,78.0,40.0,1019.8,1013.5,4.45,4.51,10.4,18.0,No,Yes
2015-06-23,Adelaide,10.4,17.7,3.4,5.47,7.61,W,35.0,NNW,NW,11.0,17.0,62.0,56.0,1016.1,1015.4,4.45,4.51,13.0,16.5,Yes,Yes
2015-06-24,Adelaide,9.1,13.6,3.2,5.47,7.61,SSW,30.0,SW,SSW,4.0,17.0,92.0,81.0,1024.2,1025.9,4.45,4.51,11.1,12.1,Yes,No
2015-06-25,Adelaide,8.5,14.1,0.4,5.47,7.61,SSW,24.0,SW,SW,7.0,7.0,71.0,61.0,1033.2,1032.4,4.45,4.51,11.8,13.9,No,No
2015-06-26,Adelaide,11.1,15.7,0.0,5.47,7.61,N,24.0,NNE,NW,11.0,11.0,72.0,50.0,1034.0,1032.3,4.45,4.51,11.6,15.1,No,No
2015-06-27,Adelaide,3.8,15.5,0.0,5.47,7.61,SW,19.0,N,WSW,0.0,11.0,88.0,65.0,1034.7,1032.5,4.45,4.51,7.4,14.3,No,No
2015-06-28,Adelaide,5.4,16.2,0.0,5.47,7.61,ENE,17.0,N,NE,0.0,6.0,77.0,46.0,1035.4,1033.1,4.45,4.51,9.5,15.9,No,No
2015-06-29,Adelaide,3.0,14.1,0.0,5.47,7.61,N,17.0,NE,SE,2.0,2.0,78.0,50.0,1033.8,1030.4,4.45,4.51,7.2,13.6,No,No
2015-06-30,Adelaide,7.2,13.8,0.0,5.47,7.61,SW,17.0,ENE,SW,2.0,7.0,68.0,64.0,1031.3,1029.5,4.45,4.51,10.1,12.7,No,No
2015-07-01,Adelaide,4.7,14.5,0.0,5.47,7.61,WSW,20.0,NE,WSW,6.0,13.0,78.0,48.0,1030.6,1027.6,4.45,4.51,8.8,13.1,No,No
2015-07-03,Adelaide,3.1,13.8,0.0,5.47,7.61,W,17.0,NE,NW,2.0,7.0,71.0,59.0,1029.6,1026.6,4.45,4.51,8.1,12.6,No,No
2013-01-15,Adelaide,12.4,30.4,0.0,4.0,13.2,SSW,35.0,SSW,SW,11.0,15.0,44.0,21.0,1016.3,1013.6,4.45,4.51,21.1,29.7,No,No
2015-11-05,Adelaide,15.5,20.9,2.2,5.47,7.61,WSW,28.0,WNW,SW,7.0,15.0,79.0,67.0,1008.5,1008.9,4.45,4.51,17.4,19.4,Yes,No
2015-11-07,Adelaide,9.3,28.3,0.2,5.47,7.61,SW,24.0,N,WSW,0.0,13.0,47.0,26.0,1020.8,1018.6,4.45,4.51,17.3,28.0,No,No
2016-03-12,Adelaide,20.1,30.8,0.0,5.47,7.61,SSE,20.0,SW,ESE,6.0,7.0,75.0,49.0,1019.9,1018.2,4.45,4.51,22.3,29.3,No,No
2016-03-13,Adelaide,17.6,32.2,0.0,5.47,7.61,W,26.0,N,WSW,0.0,15.0,69.0,38.0,1018.9,1016.7,4.45,4.51,21.9,31.7,No,No
2016-03-14,Adelaide,18.4,26.7,0.0,5.47,7.61,SE,26.0,SE,SE,11.0,11.0,62.0,47.0,1019.8,1017.8,4.45,4.51,20.3,25.5,No,No
2016-03-15,Adelaide,15.5,30.2,0.0,5.47,7.61,E,24.0,SSE,SSW,4.0,6.0,57.0,35.0,1018.7,1015.7,4.45,4.51,18.6,28.3,No,No
2016-03-16,Adelaide,16.9,33.3,0.0,5.47,7.61,SSW,22.0,N,WSW,0.0,13.0,53.0,27.0,1015.0,1011.4,4.45,4.51,23.8,32.7,No,No
2016-03-17,Adelaide,23.2,35.4,0.0,5.47,7.61,W,35.0,NE,NW,9.0,11.0,44.0,30.0,1008.0,1003.6,4.45,4.51,28.4,34.8,No,Yes
2016-03-18,Adelaide,15.9,21.0,8.0,5.47,7.61,SW,57.0,SW,SSW,20.0,20.0,49.0,37.0,1010.8,1012.7,4.45,4.51,17.1,19.4,Yes,No
2016-03-19,Adelaide,12.3,21.7,0.4,5.47,7.61,SW,31.0,N,SW,0.0,15.0,63.0,55.0,1019.3,1018.6,4.45,4.51,15.9,19.7,No,No
2016-03-20,Adelaide,12.0,23.6,0.0,5.47,7.61,SW,28.0,NNE,SW,6.0,15.0,55.0,41.0,1021.3,1019.0,4.45,4.51,16.4,22.3,No,No
